Start Date and Time,RM1,RM2,CM1,CM2,Campaign,Instrument,Size Fraction,SN1,SN2,Public Domain?
15.12.2004,33.16,32.07,24.49,23.8,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
16.12.2004,19.71,17.9,15.81,15.49,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
17.12.2004,10.25,10.88,11.59,11.18,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
18.12.2004,,,11.91,11.82,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
19.12.2004,,,23.06,22.91,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
20.12.2004,,,14.99,14.47,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
21.12.2004,,,15.83,15.78,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
22.12.2004,,,8.06,7.96,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
23.12.2004,,,21.03,20.6,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
24.12.2004,,,9.94,9.53,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
25.12.2004,,,15.28,14.73,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
26.12.2004,,,15.69,15.46,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
27.12.2004,,,9.72,9.56,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
28.12.2004,,,14.57,14.01,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
29.12.2004,,,14.67,14.49,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
30.12.2004,,,14.18,13.97,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
31.12.2004,,,11.42,11.26,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
01.01.2005,,,10.89,10.41,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
02.01.2005,,,15.88,15.65,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
03.01.2005,,,11.51,11.54,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
04.01.2005,,,12.77,12.42,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
05.01.2005,,,15.63,14.99,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
06.01.2005,,,17.06,16.99,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
07.01.2005,,,16.64,16.29,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
08.01.2005,,,17.75,17.34,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
09.01.2005,,,17.6,17.26,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
10.01.2005,16.15,15.81,17.17,15.81,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
11.01.2005,17.61,16.8,19.82,19.23,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
12.01.2005,,,20.39,19.92,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
13.01.2005,,,27.31,26.82,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
14.01.2005,20.51,21.65,18.45,17.87,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
15.01.2005,,,22.91,22.79,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
16.01.2005,,,17.17,17.05,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
17.01.2005,6.21,5.91,5.23,4.96,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
18.01.2005,13.32,13.16,15.81,14.47,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
19.01.2005,11.89,11.91,13,13.18,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
20.01.2005,12.34,12.79,11.14,11.08,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
21.01.2005,,,17.09,16.42,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
22.01.2005,,,17.27,16.87,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
23.01.2005,,,14.24,13.63,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
24.01.2005,,,13.31,12.93,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
25.01.2005,,,13.95,13.88,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
26.01.2005,,,21.88,21.34,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
27.01.2005,,,11.8,11.09,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
28.01.2005,,,10,10.05,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
29.01.2005,,,12.52,12.27,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
30.01.2005,,,12.54,12.19,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
31.01.2005,15.34,17.37,14.23,13.43,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
01.02.2005,21.08,21.49,15.5,15.2,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
02.02.2005,23.11,23.01,15.73,15.47,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
03.02.2005,39.99,37.89,27.21,26.63,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
04.02.2005,38.58,39.42,21.72,21.55,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
05.02.2005,,,19.75,19.82,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
06.02.2005,,,20.24,20.68,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
07.02.2005,,,37.47,36.11,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
08.02.2005,,,28.89,28.39,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
09.02.2005,13.94,14.18,10.38,10.19,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
10.02.2005,14.75,12.82,7.88,7.71,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
11.02.2005,10.78,10.4,6.6,6.42,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
12.02.2005,,,8.02,7.94,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
13.02.2005,,,12.08,11.79,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
14.02.2005,14.12,14.25,12.79,12.75,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
15.02.2005,21.59,20.55,19.38,19.15,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
16.02.2005,,,26.08,25.93,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
17.02.2005,51.97,49.9,28.05,27.67,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
18.02.2005,20.26,19.73,15.09,14.91,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
19.02.2005,,,10.49,10.51,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
20.02.2005,,,11.51,11.4,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
21.02.2005,,,13.28,13.17,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
22.02.2005,17.34,18.82,13.8,13.27,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
23.02.2005,15.99,13.98,11.68,11.33,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
24.02.2005,,,23.07,22.6,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
25.02.2005,38.31,39.98,28.46,27.88,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
26.02.2005,,,12.04,11.8,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
27.02.2005,,,15.14,15.16,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
28.02.2005,,,13.3,13.04,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
01.03.2005,16.03,19.86,10.86,10.71,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
02.03.2005,,,13.08,13.08,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
03.03.2005,,,21,21.02,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
04.03.2005,,,15.21,15.03,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
05.03.2005,,,22.04,21.76,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
06.03.2005,,,24.24,24.32,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
07.03.2005,,,18.68,18.47,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
08.03.2005,,,17.9,17.36,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
09.03.2005,,,,,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
10.03.2005,36.73,36.59,22.55,22.45,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
11.03.2005,11.37,11.55,10.64,10.61,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
12.03.2005,,,14.25,14.36,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
13.03.2005,,,19.17,19.15,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
14.03.2005,20.56,22.09,18.15,16.75,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
15.03.2005,26.32,25.52,20.72,20.43,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
16.03.2005,17.28,16.7,16.43,16.2,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
17.03.2005,24.21,24.71,22.04,21.09,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
18.03.2005,,,,,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
19.03.2005,,,,,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
20.03.2005,,,,,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
21.03.2005,,,,25.9,Teddington Winter,PM10TEOM1400AB,PM10,25018,25025,N
22.03.2005,,,,19.43,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.03.2005,,,,21.02,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.03.2005,,,,21.24,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
25.03.2005,,,,21.44,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
26.03.2005,,,,18.33,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
27.03.2005,,,,22.78,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
28.03.2005,,,,34.11,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
29.03.2005,,,,31.59,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
30.03.2005,,,,32.48,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
31.03.2005,,,,18.18,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
01.04.2005,,,,35.94,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
02.04.2005,,,,29.41,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
03.04.2005,,,,22.64,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
04.04.2005,,,,9.43,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
05.04.2005,,,,12,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
06.04.2005,11.92,11.34,,10.79,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
07.04.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
08.04.2005,13.73,13.36,15.45,14.42,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
09.04.2005,10.83,10.85,12.93,12.2,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
10.04.2005,15.84,14.29,15.12,14.89,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
11.04.2005,,,15.53,14.68,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
12.04.2005,18.74,19.24,14.84,14.63,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
13.04.2005,11.84,12.89,8.78,8.58,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
14.04.2005,16.94,16.17,11.85,11.57,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
15.04.2005,31.21,32.01,20.54,20.07,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
16.04.2005,14.8,14.64,11.53,11.33,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
17.04.2005,13.52,14.6,11.48,11.21,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
18.04.2005,14.65,14.84,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
19.04.2005,19.56,19.72,15.07,14.74,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
20.04.2005,26.62,27.11,16.83,16.15,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
21.04.2005,42.24,42.37,22.11,22.3,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
22.04.2005,56.99,57.99,28.47,28.14,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.04.2005,57.49,57.93,25.5,25.82,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.04.2005,51.02,48.87,23.17,22.54,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
25.04.2005,30.91,30.79,18.36,18.15,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
26.04.2005,13.54,14.47,12.37,12.35,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
27.04.2005,15.74,15.11,13,13.67,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
28.04.2005,12.18,13.26,12.55,12.19,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
29.04.2005,13.47,13.64,11.91,11.79,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
30.04.2005,21.6,21.75,16.01,15.93,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
01.05.2005,20.34,16.33,19.56,19.4,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
02.05.2005,16.87,17.69,14.62,15.21,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
03.05.2005,15.8,15.92,13.79,13.51,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
04.05.2005,23.5,23.46,20.14,20.54,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
05.05.2005,13.34,12.92,13.56,12.62,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
06.05.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
07.05.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
08.05.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
09.05.2005,14.35,14.9,12.52,13.39,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
10.05.2005,17.42,17.93,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
11.05.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
12.05.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
13.05.2005,,,19.81,20.25,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
14.05.2005,,,17.67,17.88,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
15.05.2005,,,22.7,22.69,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
16.05.2005,14.17,14.06,14.07,13.64,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
17.05.2005,19.37,19.57,16.79,16.88,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
18.05.2005,20.95,20.83,19.54,19.33,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
19.05.2005,9.22,9.7,7.63,7.52,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
20.05.2005,17.2,13.62,15.5,15.17,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
21.05.2005,,,12.03,12.27,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
22.05.2005,14.41,10.85,13.39,13.01,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.05.2005,12.74,13.67,16.05,14.47,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.05.2005,15.78,15.13,16.46,16.11,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
25.05.2005,15.65,16.02,17.1,16.87,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
26.05.2005,11.28,10.85,14.74,12.66,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
27.05.2005,,,25.65,25.18,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
28.05.2005,,,21.85,21.37,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
29.05.2005,,,21.22,20.98,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
30.05.2005,,,14.81,14.67,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
31.05.2005,15.61,15.41,15.44,15.68,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
01.06.2005,12.8,13.05,11.86,11.66,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
02.06.2005,12.12,12.62,11.39,11.32,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
03.06.2005,9.71,12.46,12.91,12.74,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
04.06.2005,9.11,14.88,13.57,13.27,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
05.06.2005,9.77,15.2,11.62,11.64,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
06.06.2005,11.93,13.92,14.81,14.78,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
07.06.2005,17.29,17.68,19.89,19.68,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
08.06.2005,14.68,16.24,20.04,19.79,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
09.06.2005,25.87,26.07,26.54,26.6,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
10.06.2005,16.84,16.76,18.76,18.79,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
11.06.2005,18.48,19.97,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
12.06.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
13.06.2005,13.18,16.3,18.02,18.19,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
14.06.2005,15.42,17.93,20.95,21,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
15.06.2005,,,20.68,20.56,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
16.06.2005,,,18.84,18.8,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
17.06.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
18.06.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
19.06.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
20.06.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
21.06.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
22.06.2005,,,20.37,26.94,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.06.2005,42.81,41.58,40.08,42.02,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.06.2005,29.01,27.61,25.07,25.25,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
25.06.2005,18.46,17.12,17.06,17.63,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
26.06.2005,17.63,17.14,17.74,17.66,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
27.06.2005,18.49,19.49,21.62,21.4,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
28.06.2005,31.28,31.46,26.47,25.97,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
29.06.2005,18.38,17.19,19.57,18.38,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
30.06.2005,11.94,12.1,,13.55,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
01.07.2005,,,11.44,13.42,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
02.07.2005,,,13.98,15.99,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
03.07.2005,,,14.31,16.24,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
04.07.2005,,,10.76,11.86,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
05.07.2005,,,12.79,13.74,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
06.07.2005,,,12.76,13.91,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
07.07.2005,,,16.24,17.73,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
08.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
09.07.2005,,,14.1,13.45,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
10.07.2005,,,19.29,19.99,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
11.07.2005,,,12.22,12.11,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
12.07.2005,,,18.64,20.16,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
13.07.2005,,,28.42,30.56,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
14.07.2005,,,25.73,27.71,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
15.07.2005,,,22.63,25.58,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
16.07.2005,,,32.43,36.84,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
17.07.2005,,,29.46,33.41,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
18.07.2005,,,16.48,19,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
19.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
20.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
21.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
22.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.07.2005,,,,,Teddington Summer,PM10TEOM1400AB,PM10,25018,25025,N
10.08.2005,,,,,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
11.08.2005,,,,,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
12.08.2005,,,,,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
13.08.2005,11.92,15.48,,10.57,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
14.08.2005,12.97,16.06,,14.71,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
15.08.2005,26.87,26.98,,27.63,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
16.08.2005,30.03,33.94,24.99,25.48,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
17.08.2005,,,33.83,34.38,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
18.08.2005,,,23.21,23.64,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
19.08.2005,16.44,14.62,13.21,13.37,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
20.08.2005,16.82,19.45,18.54,18.85,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
21.08.2005,,,12.67,12.97,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
22.08.2005,21.65,20.97,17.49,17.29,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.08.2005,17.36,17.41,16.47,17.31,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.08.2005,17.6,19.49,15.15,14.59,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
25.08.2005,,,18.48,18.52,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
26.08.2005,13.83,13.52,15.31,15.54,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
27.08.2005,,,15.34,15.13,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
28.08.2005,12.88,13.3,13.29,13.74,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
29.08.2005,16.54,20.44,16.63,16.59,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
30.08.2005,38.55,38.35,33.35,33.63,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
31.08.2005,27.48,28.31,26.13,26.76,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
01.09.2005,15.68,16.04,15.18,15.6,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
02.09.2005,27.26,26.39,,,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
03.09.2005,49.64,48.45,34.65,34.22,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
04.09.2005,40.19,40.52,28.53,31.14,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
05.09.2005,22.5,23.58,20.93,20.75,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
06.09.2005,,,19.72,20.05,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
07.09.2005,13.74,12.73,14.57,14.24,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
08.09.2005,15.04,15.28,15.64,15.14,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
09.09.2005,30.88,29.22,25.74,25.81,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
10.09.2005,24.46,23.01,17.76,17.4,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
11.09.2005,24.56,23.22,19.74,19.32,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
12.09.2005,34.49,35.42,28.55,29.43,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
13.09.2005,26.39,26.36,19.86,19.14,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
14.09.2005,11.69,11.45,11.47,11.3,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
15.09.2005,11.69,11.65,11.76,12.08,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
16.09.2005,17.77,18.06,19.37,18.75,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
17.09.2005,13.08,12.52,13.53,13.39,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
18.09.2005,12.67,13.32,12.97,12.64,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
19.09.2005,18.91,18.94,18.57,18.36,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
20.09.2005,,,20.28,20.21,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
21.09.2005,,,17.97,18.13,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
22.09.2005,45.49,45.92,30.88,30.58,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
23.09.2005,19.73,18.24,19.47,19.45,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
24.09.2005,13.29,11.36,14.65,14.39,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
25.09.2005,13.68,13.88,15.44,15.66,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
26.09.2005,18.2,18.67,19.86,19.88,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
27.09.2005,22.08,22.42,24.61,25.04,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
28.09.2005,13.43,13.47,15.64,15.54,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
29.09.2005,15.15,15.06,15.52,,Bristol Summer,PM10TEOM1400AB,PM10,25018,25025,N
